AHJID,AHJ,State
11796,Travis County,TX
11797,Caldwell County,TX
11798,Blanco County,TX
11799,Burnet County,TX
11800,Lee County,TX
11801,Bastrop County,TX
11802,Austin,TX
11803,Creedmoor,TX
11804,Mustang Ridge,TX
11805,Buda,TX
11806,Del Valle,TX
11807,Cedar Park,TX
11808,Manchaca,TX
11809,Bee Cave,TX
11810,Village Of The Hills,TX
11811,Sunset Valley,TX
11812,Rollingwood,TX
11813,Westlake Hills,TX
11814,Florence,TX
11815,Granger,TX
11816,Jarrell,TX
11817,Taylor,TX
11818,Thrall,TX
11819,Coupland,TX
11820,Georgetown,TX
11821,Hutto,TX
11822,Mcdade,TX
11823,Manor,TX
11824,Elgin,TX
11825,Weir,TX
11826,Round Rock,TX
11827,Pflugerville,TX
11828,Whitehall village,NY
11829,Oviedo City,FL
11830,Duncannon Borough,PA
11832,South Lebanon Township -  Lebanon County,PA
11833,Colerain Township - Lancaster County,PA
11834,West Valley City City,UT
11835,Dickinson Township,PA
11837,Ashland Borough,PA
11839,Peters Township,PA
11841,Baltimore MAD Warehouse,NY
11842,Stockertown Borough,PA
11843,Leicester Town,VT
11844,Turtle Creek Borough,PA
11845,Port Carbon Borough,PA
11846,Ingram Borough,PA
11847,Latimore Township,PA
11848,Red Lion Borough,PA
11849,Barrington Town,RI
11850,Palo Alto Borough,PA
11851,Eldred Township,PA
11853,Pocono Township,PA
11854,Bristol Town,RI
11855,Spring Township,PA
11856,Perry Township,PA
11857,Lebanon City,PA
11858,Jefferson Township,PA
11859,Fox Chapel Borough,PA
11860,Hopkinton Town,RI
11862,Manheim Warehouse,CT
11863,Marion Township,PA
11864,South Heights Borough,PA
11865,Tulpehocken Township,PA
11866,Orem City,UT
11867,Towamensing Township,PA
11868,Glen Rock Borough,PA
11869,Charlestown Town,RI
11870,Mount Holly Springs Borough,PA
11871,Center Township,PA
11872,Smithfield Town,RI
11873,Mount Lebanon Township,PA
11874,Middlesex Township - Cumberland County,PA
11875,Price Township - Monroe County,PA
11876,Adamstown Borough,PA
11877,Crafton Borough,PA
11878,Hampton Township -- Allegheny County,PA
11879,Tinicum Township - Bucks County,PA
11880,Mount Pleasant Township - Adams County,PA
11881,Burrillville Town,RI
11882,Denver Borough,PA
11883,Verona Borough,PA
11884,Lower Chichester Township,PA
11885,Jeffersonville village,VT
11886,North Catasauqua Borough,PA
11887,Blawnox Borough,PA
11888,Portsmouth Town,RI
11889,Huntington Township - Adams County,PA
11890,Upper Tulpehocken Township,PA
11891,Templeville Town,MD
11892,Coolbaugh Township - Monroe County,PA
11893,Indiana Township,PA
11894,Robinson Township - Allegheny County,PA
11895,Glocester Town,RI
11896,North Versailles Township,PA
11897,East Greenwich Town,RI
11898,Oley Township,PA
11899,Findlay Township,PA
11900,Barclay Town,MD
11901,Barrett Township,PA
11902,Jonestown Borough - Lebanon County,PA
11903,Wilmer City,TX
11904,Grand Island Town,NY
11905,Leetsdale Borough,PA
11906,Biglerville Borough,PA
11907,West Manchester Township,PA
11908,CenterPoint (MP2 Energy-Houston),TX
11910,Lower Nazareth Township,PA
11911,Charleston County,SC
11912,Westerly Town,RI
11913,North Braddock Borough - Allegheny County,PA
11914,Pulaski Township,PA
11915,Warren Town,RI
11916,Lower Mount Bethel Township,PA
11917,Trafford Borough,PA
11918,Provo City,UT
11919,Pinellas County,FL
11920,Umatilla City,FL
11921,Austin WH Warehouse,NH
11922,Bendersville Borough - Adams County,PA
11923,Paradise Township - York County,PA
11924,Raccoon Township,PA
11925,Newport City -- DELETE,RI
11926,North Chevy Chase village,MD
11927,Springfield Township -- York County,PA
11928,Hanover Township -- Lehigh County,PA
12206,Chanceford Township,PA
12231,Town of Bath,NY
16211,Douglass Township - Berks County,PA
18563,Franklin Township - York County,PA
18956,Hanahan City,SC
25267,Highland charter Township,CA
25268,Sewickley Borough,PA
25269,American Fork,UT
25270,Bridport Town,VT
25271,Winter Springs City,FL
25272,Payson City,UT
25273,Deltona City,FL
25274,Cecil Township,PA
25275,Apple Valley Town,UT
25277,Madeira Beach City,FL
25278,Beaufort County,SC
25279,Aspinwall Borough,PA
25280,Tarpon Springs City,FL
25281,Weston Lakes City,TX
25282,Womelsdorf Borough,PA
25283,Liberty Borough,PA
25284,Hernando County,FL
25285,South Hanover Township,PA
25286,Braddock Hills Borough,PA
25287,St. Petersburg City,FL
25288,Chesapeake City Town,MD
25289,Pleasant Grove City,UT
25290,West University Place City,TX
25291,Sandgate Town,VT
25292,Clermont City,FL
25293,New Brighton Borough,PA
25294,East Hopewell Township - York County,PA
25295,Penn Township - Lancaster County,PA
25296,Haines City,FL
25297,St. Cloud City,FL
25298,Monaca Borough,PA
25299,Boyertown Borough,PA
25300,Jefferson Borough,PA
26331,San Pasqual Band of Mission Indians,CA
28314,Bethel Township - Lebanon County,PA
34163,Washington Township - Northampton County,PA
36095,TecnoParque – Call Center Warehouse,NY
36395,Windsor Township - Berks County,PA
44910,North Newton Township - Cumberland County,PA
44911,Cedar Hills City,UT
44912,Gettysburg Borough,PA
44913,Tooele County,UT
44914,Dover Borough,PA
44915,Warwick Township -- Chester County,PA
44916,Tooele City,UT
44917,Edgewood Borough,PA
44918,Santaquin City,UT
44919,Hazleton City,PA
44920,West Deer Township,PA
44921,Sumter County,FL
44922,Riegelsville Borough,PA
44923,Manchester Borough,PA
44924,Seminole City,FL
44925,Glassport Borough,PA
44926,Jefferson Hills Borough,PA
44928,Dummerston Town,VT
44929,Killington Town,VT
44930,Bangor Borough,PA
44931,Port Tobacco Village Town,MD
44933,Seminole County,FL
44934,Coraopolis Borough,PA
44935,Ruscombmanor Township,PA
44936,Little Compton Town,RI
44937,Halifax Borough,PA
44938,Nazareth Borough,PA
44939,Readsboro Town,VT
44941,Richmond Township,PA
44942,Neville Township,PA
44943,Colwyn Borough,PA
44944,Wakefield Town,NH
44945,New Sewickley Township,PA
44946,Safety Harbor City,FL
46485,New Hartford Village,NY
51054,Paradise Township - Monroe County,PA
52538,Soboba Band of Luiseno Indians,CA
55867,Lynn Township - Lehigh County,PA
56424,Oncor (MP2 Energy-Austin),TX
57895,Washington Township - Berks County,PA
85012,Brecknock Township - Berks County,PA
85109,West Brunswick Township - Schuylkill County,PA
85251,Middlesex Town,VT
95635,Swatara Township - Lebanon County,PA
106482,Susquehanna Township - Juniata County,PA
107399,Bethel Township - Berks County,PA
108837,Clearwater,FL
111734,Vienna Town,NY
117505,Oliver Township - Perry County,PA
118483,Lyme Town,NY
118495,Saratoga Springs City,UT
123758,Central Falls City,RI
136233,Hamburg Borough - Berks County,PA
141617,Shohola Township,PA
145357,Heidelberg Township - Berks County,PA
145476,Stewartstown Borough - York County,PA
145713,Bloomfield Borough - Perry County,PA
146754,Highland City,UT
151072,Shiremanstown Borough - Cumberland County,PA
152651,New Durham Town,NH
153893,Liverpool Township,PA
155719,Lathrop Irrigation District,CA
161471,Yoe Borough - York County,PA
164520,Vineyard,UT
164552,Santa Ysabel Indian Reservation,CA
173358,Centre Township - Perry County,PA
173951,Lavon,TX
177111,Jackson Township - York County,PA
185010,Landisburg Borough - Perry County,PA
185222,Sidney Village,NY
188920,Monroe Township - Juniata County,PA
189644,Salem Township,PA
189881,Yorkana Borough - York County,PA
205916,Gouverneur Town,NY
205917,Lehi City,UT
205918,Bridgewater Town,NH
205919,Indianapolis City (balance),IN
205920,Newfane Town,NY
205921,Fairfield Town,VT
205922,Lincoln Town,NY
205923,Sauk Rapids Township,MN
205924,Grand County,UT
205925,Dover Town,VT
205926,DeKalb County,DE
205927,Roxbury Town,NH
205928,Westmoreland Town,NY
205929,Westminster village,VT
205930,Jermyn Borough,PA
205931,Spring Grove Borough,PA
205932,Pen Argyl Borough,PA
205933,Fawn Creek Township,CA
205934,Sussex County,MD
205935,Straban Township,PA
205936,Independence Township,PA
205937,Rankin Borough - Allegheny County,PA
205938,Throop Borough,PA
205939,Fawn Creek Township,MA
205940,Paxtang Borough,PA
205941,Heidelberg Borough,PA
205942,Bridgeville Borough,PA
205943,Darby Borough,PA
205944,Lake Township - Luzerne County,PA
205945,Economy Borough - Beaver County,PA
205946,Conway Borough,PA
205947,Alpine City,UT
205948,Fawn Creek Township,UT
205949,Washington Township - York County,PA
205950,McKees Rocks Borough,PA
205951,Emsworth Borough - Allegheny County,PA
205952,Thompsontown Borough,PA
205953,Delhi village,NY
205954,Fawn Creek Township,PA
205955,Fawn Creek Township,MD
205956,Fawn Creek Township,VT
205957,Lehman Township - Pike County,PA
205958,Fawn Creek Township,AZ
205959,Orange City City,FL
205960,Freedom Township,PA
205961,Fawn Creek Township,TX
205962,Fawn Creek Township,NM
205963,Southwest Madison Township,PA
205964,Utah County,UT
205965,Heber City,UT
205966,Pottsville City,PA
205967,Fawn Creek Township,NH
205968,Midway City,UT
205969,Fawn Creek Township,CO
205970,Santa Clara City,UT
205971,Morgan County,UT
205972,Morgan City,UT
205973,North Heidelberg Township - Berks County,PA
205974,Archbald Borough,PA
205975,Belmont Town,NH
205976,Jasper County,SC
205977,Venus Town,TX
205978,Lumberland Town,NY
205979,St. Lawrence Borough - Berks County,PA
205980,Vernon Town,NY
205981,Masonville Town,NY
205982,Wiconisco Township,PA
205983,Fawn Creek Township,NY
205984,Fawn Creek Township,HI
205985,Fawn Creek Township,DE
205986,Lake Township - Wayne County,PA
205987,Morris,NY
205988,Fallston Borough,PA
205989,Churchill Borough - Allegheny County,PA
205990,Green Island village,NY
205991,Rochester Township,PA
205992,Fawn Creek Township,FL
205993,Town of Tully,NY
205994,Jackson Township - Lebanon County,PA
205995,Fawn Creek Township,OR
205996,Buffalo Township - Perry County,PA
205997,Rockland Township,PA
205999,Brookview Town,MD
206000,Bellows Falls village,VT
206001,Washington Town,VT
206002,Washington Township - Dauphin County,PA
206003,Stansbury Park,UT
206004,Bethel Town,VT
206005,Christiana Borough,PA
206006,Sidney Town,NY
206007,Rosebud County,MT
206008,Belleview City,FL
206009,Dreher Township,PA
206010,Royalton Town,VT
206011,Hartford Town,VT
206012,Alexandria city,VA
206013,Annandale,VA
206014,Arlington County,VA
206015,Ashburn,VA
206016,Bristow,VA
206017,Burke,VA
206018,Chantilly,VA
206019,Colonial Beach,VA
206020,Dahlgren,VA
206021,Dumfries,VA
206022,Dunn Loring,VA
206024,Fairfax Station,VA
206025,Falls Church,VA
206026,Falls Church city,VA
206027,Fort Belvoir,VA
206028,Fort Myer,VA
206029,Fredericksburg,VA
206030,Fredericksburg city,VA
206031,Gainesville,VA
206032,Great Falls,VA
206033,Hamilton,VA
206034,Herndon,VA
206035,King George,VA
206036,King George County,VA
206037,Leesburg,VA
206038,Lorton,VA
206039,Lovettsville,VA
206040,Manassas,VA
206041,Manassas city,VA
206042,Mc Lean,VA
206043,Merrifield,VA
206044,Middleburg,VA
206045,Montross,VA
206046,Newington,VA
206047,Nokesville,VA
206048,Oakton,VA
206049,Occoquan,VA
206050,Paeonian Springs,VA
206051,Purcellville,VA
206052,Quantico,VA
206053,Reston,VA
206054,Round Hill,VA
206055,Spotsylvania County,VA
206056,Springfield,VA
206057,Stafford,VA
206058,Stafford County,VA
206059,Sterling,VA
206060,Upperville,VA
206061,Vienna,VA
206062,Waterford,VA
206063,West Mclean,VA
206064,Westmoreland County,VA
206065,Woodbridge,VA
206066,Fayette Township,PA
206067,Penn Township - Berks County,PA
206068,Paupack Township,PA
206069,Meadows Place City,TX
206070,Chalfant Borough,PA
206071,Franklin Park Borough,PA
206072,Upper Bern Township,PA
206073,Westminster Town,VT
206074,Victory Gardens Borough,NJ
206075,Franklin Town,VT
206076,Largo City,FL
206077,Greenwood Township,PA
206078,Saddle Rock village,NY
206079,Nevada Field Services Warehouse,NV
206080,Gilford Town,NH
206081,Dravosburg Borough,PA
206082,Greene Township,PA
206083,Clinton Township,PA
206084,Tobyhanna Township,PA
206085,Eldorado Town,MD
206086,Richland Borough - Lebanon County,PA
206087,Milford Township -- Pike County,PA
206089,Town of Phelps,NY
206090,Minneola City,FL
206091,Cape Vincent Town,NY
206092,Waddington Town,NY
206093,Warrington Township - York County,PA
206094,Verona Town,NY
206095,Newark City,TX
206096,Jefferson Township -- Lackawanna County,PA
206097,Milford village,NY
206098,Arendtsville Borough,PA
206099,West Easton Borough,PA
206100,East McKeesport Borough,PA
206101,Thompson Town,NY
206102,Winhall Town,VT
206103,Fleetwood Borough,PA
206104,Delaware Township -- Pike County,PA
206105,Pillow Borough,PA
206106,Daugherty Township,PA
206107,Henderson Town,MD
206108,Lindon City,UT
206109,Woodbridge district,VA
206110,East Hampton village,NY
206111,Grantsville City,UT
206112,Fawn Creek Township,CT
206113,Wilmerding Borough,PA
206114,Salinas 2 Warehouse,CA
206115,Patterson Township,PA
206116,Whitaker Borough,PA
206117,Mount Oliver Borough,PA
206118,Fawn Creek Township,NJ
206119,Randolph Town,VT
206120,Mobile City,AL
206121,Littlestown Borough,PA
206122,Durham Township,PA
206123,Bountiful City Light & Power,UT
206124,Hartwood district,VA
206125,Sharon Town,VT
206126,Wurtsboro village,NY
206127,Tunbridge Town,VT
206128,Beaver Falls City,PA
206129,Boyd Town,TX
206130,Pawlet Town,VT
206131,Braddock district,VA
206133,Otego Town,NY
206134,Fairfield Town,UT
206135,West Las Vegas Warehouse,NV
206136,Rye Township,PA
206137,Valley district,WV
206138,Castleton Town,VT
206139,Forestburgh Town,NY
206140,Zephyrhills City,FL
206141,Blooming Grove Township,PA
206142,Belleair Town,FL
206145,Mason district,VA
206147,East Hanover Township - Lebanon County,PA
206149,Mount Pocono Borough,PA
206150,Millvale Borough,PA
206151,Newport Borough,PA
206152,Saxtons River village,VT
206153,Mason City,OH
206154,Springfield district,VA
206155,Palmer,TX
206156,Pemberton Borough,NJ
206157,Marietta Borough,PA
206158,Hallam Borough,PA
206159,Grafton Town,VT
206160,Lincoln Borough,PA
206161,Lee district,VA
206162,West Palm Beach City,FL
206163,Pompano Beach City,FL
206164,Davie Town,FL
206165,Hillsborough County,FL
206166,Tallahassee City,FL
206167,North Miami City,FL
206168,Algonkian district,VA
206169,Wayne Township - Schuylkill County,PA
206170,Queens-Brooklyn Warehouse,NY
206171,Manheim Township - York County,PA
206172,Hunter Mill district,VA
206173,Terrell City,TX
206174,Strafford Town,VT
206175,Pittsfield Town,VT
206176,McMinnville City,OR
206177,Dranesville district,VA
206179,McSherrystown Borough,PA
206180,Ashland Town,VA
206181,Lynchburg City,VA
206182,Oakmont Borough,PA
206183,Barnard Town,VT
206184,Myerstown Borough,PA
206185,Berlin Township,PA
206186,Annsville Town,NY
206187,Woodstock Town,VT
206188,Pomfret Town,VT
206189,South Park Township,PA
206190,Aquia district,VA
206191,Patterson Heights Borough,PA
206192,Galestown Town,MD
206193,Damascus Township,PA
206194,Lexington City,VA
206195,Norwegian Township,PA
206196,Meriden Township,MN
206197,Mount Vernon district,VA
206198,Ross Township - Monroe County,PA
206199,Bernville Borough,PA
206200,Fawn Creek Township,RI
206201,Melissa,TX
206203,Frailey Township,PA
206204,Delaware Township - Juniata County,PA
206205,Sewickley Hills Borough,PA
206206,New Buffalo Borough,PA
206207,Washington district,VA
206208,Dyberry Township,PA
206209,Chenango Town,NY
206210,Caledonia Town,NY
206211,Malone Town,NY
206212,Potter Township,PA
206213,Honesdale Borough,PA
206214,Lackawaxen Township,PA
206215,North Smithfield,RI
206216,Lehi City Power,UT
206217,Tyrone Township - Adams County,PA
206218,Pinellas Park City,FL
206219,Vernon City,CA
206220,Leesport Borough,PA
206221,Sully district,VA
206222,Otego village,NY
206223,Cherry Ridge Township,PA
206224,Coles district,VA
206225,Oneida Castle village,NY
206226,DeBary City,FL
206227,Sterling district,VA
206228,Berwick Township,PA
206229,Fairfield Borough,PA
206230,Fairfield Borough - Adams County,PA
206231,Longwood City,FL
206232,Texas Township,PA
206233,Franklin Township - Adams County,PA
206234,James Madison district,VA
206235,Auburndale City,FL
206236,South Fayette Township,PA
206237,Altamonte Springs City,FL
206238,Elizabethville Borough,PA
206239,Rochester Borough,PA
206240,Maypearl,TX
206241,Jackson Township - Dauphin County,PA
206242,Jackson Township - Northumberland County,PA
206243,South Hanover Township - Dauphin County,PA
206244,Butler Township - Adams County,PA
206247,Renville County,Ca
206248,Hampshire County,Ma
206249,North Sewickley Township - Beaver County,PA
206250,Barnswell,SC
206251,Claredon,SC
206252,Williamsburg,SC
206253,Allendale,SC
206254,Montgomery County,Ca
206255,Montgomery County,CA
206256,Addison County,VT
207190,Hanover Township - Beaver County,PA
207191,Norfolk County,MA
207192,Washington County,VT
207193,Heidelberg Township - Lebanon County,PA
207194,Montgomery County,Co
207195,Thornbury Township - Chester County,PA
207196,Richmond City,VA
207199,Orwell Town,VT
207204,Lee Town,NY
207212,Windham County,VT
207213,Adams Electric Cooperative,PA
207214,Bluebonnet Electric Cooperative,TX
207215,Borough of Perkasie,PA
